Frequency (Hz)	Level (dB)
11574.096680	-79.989273
11584.863281	-74.621193
11595.629883	-70.591225
11606.396484	-76.037193
11617.163086	-72.673965
11627.929688	-56.152531
11638.696289	-54.636791
11649.462891	-66.006775
11660.229492	-77.272896
11670.996094	-77.492844
11681.762695	-79.296227
11692.529297	-88.777016
11703.295898	-80.973099
11714.062500	-77.350777
11724.829102	-79.538277
11735.595703	-83.992500
11746.362305	-81.689629
11757.128906	-85.461472
11767.895508	-86.240738
11778.662109	-85.141594
11789.428711	-84.043465
11800.195313	-78.502884
11810.961914	-77.815170
11821.728516	-83.008057
11832.495117	-84.495537
11843.261719	-84.341576
11854.028320	-86.268433
11864.794922	-94.182487
11875.561523	-78.851395
11886.328125	-73.078171
11897.094727	-71.272659
11907.861328	-71.840500
11918.627930	-76.946556
11929.394531	-81.473564
11940.161133	-86.916283
11950.927734	-78.845604
11961.694336	-71.129913
11972.460938	-75.051826
11983.227539	-68.755730
11993.994141	-60.094128
12004.760742	-57.108955
12015.527344	-59.747681
12026.293945	-67.939850
12037.060547	-81.057358
12047.827148	-74.772102
12058.593750	-71.422165
12069.360352	-78.288002
12080.126953	-73.514275
12090.893555	-62.563152
12101.660156	-62.699474
12112.426758	-75.576111
12123.193359	-82.990883
12133.959961	-79.522011
12144.726563	-91.909477
12155.493164	-81.890686
12166.259766	-84.658051
12177.026367	-95.495193
12187.792969	-91.508743
12198.559570	-95.311584
12209.326172	-85.823715
12220.092773	-83.218346
12230.859375	-74.172516
12241.625977	-77.001945
12252.392578	-84.798637
12263.159180	-76.653671
12273.925781	-84.298134
12284.692383	-90.909348
12295.458984	-78.769455
12306.225586	-84.011337
12316.992188	-78.506218
12327.758789	-79.017975
12338.525391	-83.031364
12349.291992	-71.970207
12360.058594	-69.600731
12370.825195	-74.208115
12381.591797	-80.537903
12392.358398	-76.104073
12403.125000	-75.534721
12413.891602	-61.385632
12424.658203	-57.034912
12435.424805	-54.216877
12446.191406	-60.475311
12456.958008	-73.890022
12467.724609	-73.854614
12478.491211	-75.070961
12489.257813	-73.731583
12500.024414	-70.518021
12510.791016	-73.906143
12521.557617	-76.870415
12532.324219	-73.126183
